,station_id,Relative_Impact,LAT,LNG,rides,Primary,Secondary,Minor,All_Road_Length,COMMERCIAL,INDUSTRIAL,INSTITUTIONAL,OPENSPACE,OTHERS,RESIDENTIAL,LUM,ZIP_CODE,Cumu_Cases,Pct.Male,Pct.Age_0_24,Pct.Age_25_40,Pct.Age_40_65,Pct.White,Pct.Black,Pct.Indian,Pct.Asian,Pct.Unemploy,Total_Population,GEOID,Income,Employed,College,Pct.Car,Pct.Transit,Pct.WorkHome,AREA,Pct.WJob_1250,Pct.WJob_1250_3333,Pct.WJob_3333,Pct.WJob_29,Pct.WJob_30_54,Pct.WJob_55,Pct.WJob_Goods_Product,Pct.WJob_Utilities,Pct.WJob_OtherServices,WTotal_Job_Density,PopDensity,EmployDensity,Num_trips,Freq
10,40120,-0.6456758087077621,41.829353000000005,-87.680622,2.455594520547945,7.37924538010708,15.551243328307214,15.375665139817544,39.60145560389936,0.06066650033692327,0.14017847566860409,0.013254847952974436,0.09329145886924664,0.4305344847544895,0.2620742324177622,0.8024557303558181,60609,0.8640000000000001,0.5331161780673181,0.2768729641693811,0.2361563517915309,0.3365906623235613,0.36427795874049945,0.015743756786102063,0.009771986970684038,0.3322475570032573,0.13701431492842536,1842.0,170315905001,53.295,844.0,0.15915915915915915,0.6867469879518072,0.21686746987951808,0.06265060240963856,0.23007714768736814,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5833333333333334,0.25,0.25,0.3333333333333333,0.4166666666666667,0.05215641849100874,8.006010238369843,3.668334767200948,0.722,3.9736111111111114
11,40130,-0.4797341531449105,41.80209,-87.618487,0.7914301369863015,4.088944455953996,15.317163832135885,11.847918997807124,33.891551481409586,0.03860029517230431,0.006459687794855512,0.09708524731583074,0.1867879357703512,0.4716077468682759,0.1994590870783824,0.7668578241425178,60615,0.249,0.5040322580645161,0.2116935483870968,0.1995967741935484,0.4052419354838709,0.10080645161290322,0.8407258064516129,0.0,0.058467741935483875,0.05504587155963303,496.0,170313818002,21.875,194.0,0.31202046035805625,0.5771144278606966,0.2537313432835821,0.059701492537313425,0.05102140615787319,0.12778623004660822,0.2217754594411843,0.6504383105122075,0.23406747325460645,0.5669902678161751,0.1989422589292183,0.02197589895916346,0.11702769929242435,0.8609964017484122,12.023711474521987,9.721409842473768,3.802325623870788,0.64,4.467084639498433
12,40140,-0.6174691058896061,42.038951000000004,-87.751919,1.5269397260273971,6.380312439557648,18.273872677296353,18.38790710032554,44.01198790755321,0.07172618767193803,0.0246318494093306,0.04720455616843503,0.12752915480246074,0.3218964881689052,0.4070117637789302,0.7912499221373485,60077,0.0,0.4535614525139665,0.3201815642458101,0.21089385474860334,0.253840782122905,0.44937150837988826,0.07751396648044692,0.0,0.4521648044692738,0.0475482912332838,2864.0,170318073001,37.5,1282.0,0.4139702105803801,0.8289578361177407,0.081145584725537,0.03739061256961018,0.19087022757436653,0.3636363636363637,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.09090909090909093,0.0,0.9090909090909092,0.05763077950810426,15.004959319200964,6.716605393580879,0.456,4.845814977973569
13,40150,-0.4347891816699969,41.853732,-87.724311,0.9018630136986301,6.165178414763835,20.555699599529984,18.69697792955797,42.661684835307405,0.0565807600117923,0.05163180708236724,0.05908339495199951,0.004529186351188192,0.4613199388649407,0.3668549127377119,0.6875289737760681,60623,1.704,0.41759684832567295,0.42810242941562704,0.15627051871306633,0.3355219960604071,0.036112934996717014,0.963887065003283,0.0,0.0,0.07583774250440918,1523.0,170312924002,29.853,524.0,0.1113662456946039,0.2595419847328244,0.5438931297709924,0.0648854961832061,0.08502585705205119,0.0,0.6,0.4,0.1,0.8,0.1,0.1,0.0,0.9,0.11761128139970635,17.912198157175276,6.1628311453446125,0.608,4.706270627062707
14,40160,-0.7070269429568896,41.8768,-87.631739,2.274145205479452,9.867196504989806,20.15572406282293,13.399823319205987,62.6968337661914,0.2735600697760683,0.002528530746153291,0.07517139725028796,0.09750140796025827,0.465661960004363,0.08557663426286925,0.7576427501519365,60605,0.133,0.6108612936700104,0.1162227602905569,0.5780006918021446,0.2545831892078865,0.5562089242476652,0.1148391560013836,0.007263922518159807,0.2556208924247665,0.028227914270778882,2891.0,170318391002,95.712,1859.0,0.6328767123287671,0.28617536309844,0.3534158149542765,0.06293706293706294,0.1330035962748509,0.10326859308384652,0.1705352913311227,0.7261961155850308,0.2643297015632401,0.5537659876835623,0.18190431075319755,0.04452865940312648,0.019422074846044527,0.9360492657508291,15.871751284361027,21.736254364323887,13.977065673911483,1.14,2.6923182905700846
15,40170,-0.5974157178620675,41.885269,-87.666969,2.0292520547945205,7.191774266377276,20.23240139206783,22.627867690950154,55.26196785637372,0.16359356148631746,0.16556759403951102,0.08547840317388636,0.032496269863636434,0.403871952136044,0.14899221930060458,0.8736316354742163,60607,0.385,0.4653409090909091,0.4431818181818182,0.27102272727272725,0.24375,0.09943181818181818,0.8738636363636364,0.0,0.007386363636363636,0.11976911976911978,1760.0,170312804001,36.698,610.0,0.2153061224489796,0.4532871972318339,0.3096885813148789,0.051903114186851215,0.1937577740654912,0.17647058823529413,0.3382352941176471,0.4852941176470588,0.10294117647058824,0.6029411764705882,0.29411764705882354,0.17647058823529413,0.10294117647058824,0.7205882352941176,0.3509536601974774,9.083506499228829,3.1482607753009004,1.248,2.303370786516854
16,40180,-0.6645660867226458,41.872108000000004,-87.791602,1.3820219178082191,6.5206431100203375,22.569185746443,17.034450959778983,49.71271890887603,0.047991119912222935,0.007238730350234047,0.02908297210878429,0.022028501172076977,0.3638138290998054,0.5298448473568762,0.5987088002989234,60304,0.0,0.3944954128440367,0.290956749672346,0.1310615989515072,0.42463958060288337,0.6657929226736566,0.21363040629095675,0.0,0.09174311926605504,0.04218362282878412,763.0,170318132001,76.742,386.0,0.6709796672828097,0.4740932642487047,0.3937823834196891,0.13212435233160622,0.06307439473750821,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031708588062132725,12.096826345703635,6.119757495991617,0.806,3.557213930348259
17,40190,-0.5961065505029683,41.831191,-87.630636,3.7832986301369864,9.461595353989136,16.062630976227652,21.735801111871986,51.003054143730566,0.12622913221008564,0.01709785777704691,0.18590324745204248,0.019833202803767044,0.4413007656967124,0.2096357940603456,0.7868737874020576,60616,0.27699999999999997,0.5496495327102804,0.16705607476635514,0.2482476635514019,0.2272196261682243,0.5344626168224299,0.021612149532710283,0.0040887850467289715,0.370911214953271,0.11904761904761905,1712.0,170313405001,26.041999999999998,777.0,0.2503506311360449,0.43036211699164345,0.2715877437325905,0.019498607242339837,0.1680047193285674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00595221374730728,10.190189935390064,4.624870081657757,1.08,2.6595547309833023
18,40210,-0.5877864133551715,41.854517,-87.675975,1.2692520547945205,4.891403630518798,15.61882038495843,15.837458440373654,35.14290032627462,0.08765949254539265,0.10974315782750883,0.046298410915460886,0.02425163383849739,0.4949084238856078,0.2371388809875325,0.7689172597893209,60608,0.9640000000000001,0.5364161849710982,0.3959537572254335,0.2421965317919075,0.2572254335260116,0.4069364161849711,0.0,0.0,0.02254335260115607,0.1434223541048467,1730.0,170313109003,41.731,866.0,0.2698564593301435,0.3684210526315789,0.4269005847953216,0.0,0.05258028980843424,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01901853343987452,32.90206285098292,16.470049958931337,0.608,4.727722772277228
19,40220,-0.5113759314703472,41.875478,-87.688436,1.3587013698630135,8.217160050087257,19.48345753538784,18.27093516932602,46.7956626905861,0.07739276230527166,0.041254358586800814,0.07537244250896777,0.015072688634774097,0.5574151349672365,0.2334926129969491,0.6993481067570615,60612,0.425,0.5654362416107382,0.31291946308724833,0.3036912751677852,0.3238255033557047,0.2793624161073825,0.4286912751677852,0.0,0.1476510067114094,0.16266666666666665,1192.0,170312827002,96.25,628.0,0.5238095238095238,0.6576433121019108,0.2229299363057325,0.06050955414012739,0.0890230941843987,0.16666666666666666,0.8333333333333334,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.06739824148969538,13.389783975952813,7.0543492759214494,0.806,3.5597014925373136
20,40230,-0.6343139259783552,41.984246,-87.83802800000001,3.396739726027397,7.839568082636434,14.39603221983027,17.665643378266033,40.654180369653844,0.18986152206026274,0.0,0.017952951232123617,0.10617228631635277,0.2975070337405268,0.3885062066507341,0.8411102109237107,60631,0.153,0.4979496192149971,0.2601054481546573,0.38957234915055655,0.3005272407732865,0.7902753368482718,0.0,0.0,0.04803749267721148,0.04162812210915818,1707.0,170317608012,54.04600000000001,1036.0,0.4370546318289785,0.7664376840039254,0.16584887144259078,0.02944062806673209,0.16889645970417538,0.10240963855421686,0.1987951807228916,0.6987951807228916,0.13253012048192772,0.6566265060240963,0.21084337349397592,0.09036144578313253,0.04819277108433735,0.8614457831325302,0.9828506784023266,10.106783783329949,6.133935559185605,1.066,2.6968984962406015
21,40240,-0.3951576363957557,41.750419,-87.625112,5.425531506849316,9.228038406500868,19.12609116616784,17.66978237447021,43.8241289981001,0.05618135055741133,0.018327497670667197,0.03359523597692207,0.02268887861570423,0.4576023084911929,0.4116047286881024,0.6463273930745375,60620,0.76,0.5058962264150944,0.19103773584905664,0.13797169811320756,0.42806603773584906,0.0,1.0,0.0,0.0,0.19382022471910115,848.0,170318424001,50.172,287.0,0.16472303206997085,0.3170731707317073,0.5087108013937283,0.0,0.10520963426468267,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.01900966593010361,8.06009835436393,2.727887060969868,1.08,2.6553803339517623
22,40250,-0.4235703910912724,41.874340999999994,-87.70604,1.5977726027397259,5.224448957338795,21.441234898839344,18.537036670011066,47.60323046069783,0.0781575345785831,0.014421431553726684,0.10386949974732207,0.02742977297069127,0.5277246803383687,0.24839708081130826,0.7129781245138864,60624,0.507,0.44680851063829785,0.5782674772036475,0.1914893617021277,0.16869300911854104,0.0,0.9908814589665652,0.0,0.00911854103343465,0.13302752293577982,1316.0,170312713001,24.34,378.0,0.10810810810810813,0.4444444444444444,0.5040650406504065,0.027100271002710032,0.12632415456285734,0.12778623004660822,0.2217754594411843,0.6504383105122075,0.23406747325460645,0.5669902678161751,0.1989422589292183,0.02197589895916346,0.11702769929242435,0.8609964017484122,4.856289510027263,10.417643439245618,2.9923018389322515,0.806,3.5597014925373136
23,40260,-0.6891061545038851,41.885740000000006,-87.627835,10.364895890410958,14.474996274861311,25.26660723217721,13.308497639655869,82.38846772410358,0.34487117388164873,0.0005384878562486858,0.03293002694430738,0.07799146453148595,0.4672078432938306,0.07646100349247856,0.6890901931152351,60601,0.055999999999999994,0.4853341397036589,0.18899304505594194,0.6749319625037798,0.10734804959177502,0.7562745690958572,0.015421832476564862,0.0,0.22830359842757786,0.03894297635605007,3307.0,170313201002,101.43700000000001,2073.0,0.9485458612975392,0.10709117221418236,0.3810902074288471,0.027013989387361312,0.1073566601186825,0.1742715777899945,0.2325453545904343,0.5931830676195712,0.21495327102803735,0.5981308411214953,0.18691588785046728,0.030236393622869707,0.019791094007696537,0.9499725123694338,16.943522628117346,30.803864393174305,19.309468063819274,1.78,1.6586341989513829
24,40270,-0.5519325279513853,42.033456,-87.679538,0.9867068493150684,2.4490551411499353,17.393454336495484,14.461668984600587,36.96525233197392,0.03536456309647571,0.002707510849457425,0.05814844795649277,0.03498900857337079,0.3242224119176945,0.5445680576065088,0.6212164834838443,60202,0.0,0.4618885096700797,0.24516496018202505,0.3947667804323095,0.2502844141069397,0.8060295790671217,0.022184300341296932,0.0,0.11319681456200227,0.0,1758.0,170318100001,60.511,1217.0,0.8221552373775434,0.4543168482816429,0.2724224643755239,0.14501257334450965,0.04938778265012757,0.2,0.6,0.2,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.0,0.0,1.0,0.30371883885257306,35.595847913521574,24.64172179223877,0.581,4.92229447559957
25,40280,-0.4467220725724216,41.887389,-87.76565,1.6273150684931506,2.9901759430792776,22.55812531810098,19.15256252383004,42.948630712920696,0.04867391246260077,0.004096737331743856,0.07387455811222288,0.01421830103638626,0.3902088351613257,0.4689276558957205,0.6389959472109882,60644,0.7559999999999999,0.4798657718120805,0.2307046979865772,0.12164429530201346,0.375,0.0964765100671141,0.8305369127516778,0.0,0.0,0.08800000000000001,1192.0,170312514004,22.763,456.0,0.18320610687022898,0.4649122807017544,0.41885964912280704,0.03508771929824561,0.10204345718389886,0.12778623004660822,0.2217754594411843,0.6504383105122075,0.23406747325460645,0.5669902678161751,0.1989422589292183,0.02197589895916346,0.11702769929242435,0.8609964017484122,6.0118177450720856,11.681297683317634,4.4686843486517125,0.64,4.470219435736677
26,40290,-0.4352124033218525,41.778859999999995,-87.66376600000001,0.8270958904109589,4.939533146308263,21.603449728630604,17.714745042928673,43.299900094980536,0.04077947545870845,0.00531937227721904,0.06662675893379033,0.07540164213079409,0.4782839286659703,0.3335888225335178,0.6991426404873081,60636,0.42700000000000005,0.3917624521072797,0.4798850574712644,0.20593869731800765,0.19348659003831414,0.007662835249042145,0.9674329501915708,0.0,0.0,0.2225609756097561,1044.0,170316711001,32.426,255.0,0.13996316758747698,0.7890295358649789,0.2109704641350211,0.0,0.0946021543803443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02114116758862676,11.03568948126317,2.695498867549912,0.32,8.867924528301886
27,40300,-0.5204620765274133,41.821732,-87.621371,0.6355150684931508,6.207879384670767,21.006697278328726,16.149725523209053,44.0769232841394,0.029496405814109374,0.019145778886517226,0.08871642460891865,0.018463404281172862,0.5866236083452863,0.2575543780639956,0.6309641186296768,60653,0.326,0.42168674698795183,0.27041499330655955,0.22623828647925034,0.4176706827309237,0.0,1.0,0.0,0.0,0.34624697336561744,747.0,170318359002,47.989,270.0,0.13761467889908258,0.5555555555555556,0.32592592592592595,0.037037037037037035,0.062496055138336115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01600100994833166,11.952754431403749,4.320272686049548,0.64,4.467084639498433
28,40310,-0.5949619592344401,41.804546,-87.68401899999999,2.9841753424657536,4.9814392483518,13.922068725760619,18.8159153293666,36.84467371315457,0.08752984862162425,0.14505716182525694,0.041587021144141936,0.008061144675860717,0.42963194306119024,0.28813288067192583,0.7734620227893663,60609,0.8640000000000001,0.46,0.4378947368421053,0.2431578947368421,0.25473684210526315,0.5094736842105263,0.20421052631578948,0.0,0.0,0.16348195329087048,950.0,170316301001,31.75,394.0,0.06554307116104867,0.7546174142480211,0.2031662269129288,0.0,0.19602538784183865,0.0,0.875,0.125,0.0,0.625,0.375,0.625,0.0,0.375,0.040811040284510144,4.846311033785579,2.009943734012124,0.722,3.959722222222222
29,40320,-0.6804042035921211,41.903355,-87.666496,4.784156164383561,7.9562570342415775,20.198744473147574,20.17150888768191,49.18817298995727,0.14945380455237373,0.05286395607083103,0.042111234159061865,0.017480690977979687,0.4326328326787559,0.30545748156099795,0.7636995992074492,60642,0.096,0.5073891625615764,0.3166783954961295,0.39057002111189293,0.2441942294159043,0.4032371569317382,0.31175228712174524,0.0,0.033075299085151305,0.07030430220356768,1421.0,170312420003,70.48100000000001,886.0,0.47064881565396505,0.4642857142857143,0.44815668202764974,0.05414746543778802,0.03073895020382445,0.5,0.375,0.125,0.25,0.375,0.375,0.125,0.0,0.875,0.26025612283286964,46.227993818188466,28.823365603740317,1.08,2.6651205936920226
30,40330,-0.5000113382987267,41.891665,-87.62802099999999,10.383728767123287,17.437526534205062,28.5144439231812,13.61929190690207,86.01355039296381,0.2929214574766539,0.001390990314215341,0.076927293330691,0.015280059748533612,0.4764642710263453,0.1370159281035609,0.7007561522796747,60611,0.092,0.4183864915572232,0.11944965603502188,0.5734834271419638,0.20762976860537835,0.5878674171357098,0.0675422138836773,0.0,0.2914321450906817,0.04351265822784809,1599.0,170310815003,94.18,1209.0,0.8323863636363636,0.17162276975361088,0.20985556499575192,0.09345794392523364,0.0449529009676156,0.14335664335664336,0.2849650349650349,0.5716783216783217,0.22902097902097895,0.5437062937062938,0.2272727272727273,0.005244755244755245,0.10664335664335664,0.8881118881118881,12.724429073266547,35.570563091176936,26.89481599576793,1.08,2.6604823747680895
31,40340,-0.3731364986978947,41.977984,-87.658668,2.7991479452054797,5.643206998325603,13.776312488286033,17.732260220076913,42.518898622317316,0.11165867287425382,0.004349687726510526,0.06541357087887173,0.13529226785829196,0.29336783422330404,0.3899179664387679,0.8061638405074644,60640,0.5579999999999999,0.5607580824972129,0.1984392419175028,0.3076923076923077,0.4225195094760312,0.7547380156075808,0.12374581939799333,0.03901895206243032,0.030100334448160536,0.0338680926916221,897.0,170310307031,25.048000000000002,542.0,0.4089012517385257,0.3821292775665399,0.5931558935361216,0.0,0.03569954820870113,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,0.25210403076771737,25.12636839984917,15.182264964011425,1.08,2.661873840445269
32,40350,-0.7257678620520644,41.875474,-87.64970699999999,4.737093150684931,14.603798862650919,20.412400752989914,17.096172980068246,82.90484301269252,0.16875091117023375,0.03249384315214296,0.2268867761954051,0.012752932957597156,0.41933219338464417,0.13978334313997687,0.8055017846887045,60607,0.385,0.4675118858954041,0.533676703645008,0.34270998415213944,0.11608557844690967,0.6287638668779715,0.1129160063391442,0.0,0.19334389857369252,0.12028301886792453,2524.0,170318419001,109.48899999999999,1492.0,0.8937977909940527,0.31058990760483296,0.20753375977256572,0.051883439943141436,0.3306680362276587,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.11224489795918367,0.6428571428571429,0.24489795918367346,0.21428571428571427,0.22448979591836732,0.5612244897959183,0.2963697402325541,7.633032901499658,4.512078085989497,1.08,2.660482374768089
33,40360,-0.606522749038419,41.943744,-87.663619,2.9990027397260275,4.377577527543294,23.712482372906052,20.456842013304318,47.34220575246379,0.13416784203618734,0.006093108219958165,0.026999846293833403,0.001033282103993258,0.37120476946101977,0.4605011518850081,0.6307527567460705,60657,0.23399999999999999,0.5492584745762712,0.2648305084745763,0.5360169491525424,0.1594279661016949,0.8945974576271186,0.018008474576271187,0.0,0.026483050847457626,0.027272727272727268,1888.0,170310615001,125.0,1498.0,0.7975504322766569,0.391158740790355,0.464166108506363,0.0783657066309444,0.06285461954893852,0.16666666666666666,0.625,0.20833333333333331,0.3333333333333333,0.5416666666666666,0.125,0.0,0.20833333333333331,0.7916666666666666,0.3818335099668153,30.037569450722803,23.832774913762048,0.852,3.3741176470588234
34,40370,-0.7045341538238088,41.883164,-87.62944,11.443693150684933,13.895682905963952,24.92476869418569,13.74971218249352,84.75543826616308,0.3493629316477561,0.0005384878562486566,0.040826440611953216,0.08994419838423874,0.4711588016118993,0.048169139887904056,0.6805318608624679,60602,0.005,0.5444967496077113,0.35418067697825606,0.4649181797803183,0.1649854292759471,0.6294552790854069,0.0988567585743107,0.0,0.22259583053127105,0.07106598984771574,4461.0,170318391001,93.625,3111.0,0.8712252690038181,0.1449694631951141,0.22468659594985532,0.10061073609771776,0.3246130810261915,0.11074086415639232,0.20681994890592026,0.6824391869376875,0.24247473064534045,0.5683661001888259,0.1891591691658336,0.01466177940686438,0.031767188714872815,0.9535710318782628,27.73455700410788,13.742514583508305,9.583717298653742,1.08,2.662801484230056
